sinno_id,name,firm,description,year,use_sector
7533001,,Soliton ; Soliton ; 6535002,"Asyningsscanner för trä som bygger på att man utnyttjar små träfibrer som leder ljus. s k trakeider. Genom att trakeiderna leder ljus olika bra beroende på hur träet är beskaffat kan flera skillnader påvisas.   Till exempel leder trakeiderna i trä runt kvistar, sprickor och tjurved ljuset mycket sämre. ÄVen röta, blåträ och kådlåpor detekteras effektivt på det här sättet. Den egenutvecklade kameran är av stor betydelse. Flera nya algoritmer ligger till grund för de lösningar som finns i kamerans avancerade konstruktion.",2000,
7534001,,Powerwood ; Powerwood ; 6536002,Ny metod att impregnera trä. I första läget gäller det järnvägsslipers. Metoden är uppfunnen i Kanada och det svenska företaget har ensamrätt i till metoden i Sverige.,2000,20101
7535001,Nording-stången,Norrländska Flaggstångsfabriken ; Norrländska Flaggstångsfabriken ; 6537002,"Patenterat ihålig, ventilerande flaggstång (metoden används även för att bygga båtmaster).  ",2000,-101
7536001,Uni-Max,Unimerco ; Unimerco ; 10064002,Verktyg utan mellanringar för not- och sponthyvling med hydrocentrering. Inställningen sker med hjälp av en insexnyckel och breddmåttet kontrolleras med hjälp av en mätklocka. Konstruktionen innebär förenklingar för användaren.,2000,20
7536001,Uni-Max,Unimerco ; Unimerco ; 10064002,Verktyg utan mellanringar för not- och sponthyvling med hydrocentrering. Inställningen sker med hjälp av en insexnyckel och breddmåttet kontrolleras med hjälp av en mätklocka. Konstruktionen innebär förenklingar för användaren.,2000,36
7537001,Eköbark,Hoby Energi AB ; Hoby Energi ; 6539002,Barkpulver för miljövänlig oljesanering. Barkpulvret suger åt sig oljan. Pulvret som sugit upp oljan kan komposteras och efter ca 18 månader går det att använda kompostjorden i planteringar. ,2001,-100
7537001,Eköbark,Hoby Energi AB ; Hoby Energi ; 6539002,Barkpulver för miljövänlig oljesanering. Barkpulvret suger åt sig oljan. Pulvret som sugit upp oljan kan komposteras och efter ca 18 månader går det att använda kompostjorden i planteringar. ,2001,90
7538001,Litto Bullerplank,Scandinavian Terra Tec ; Scandinavian Terra Tec ; 6540002,Bullerplank bestående av standardiserade delar som sammanbinds av en fjäderanordning med endast en skiftnyckel.,2001,45
7539001,,Norvag Byggsystem ; Norvag Byggsystem ; 6541002,Arbets- eller bostadsmodul för elöverkänsliga. Modulen är utrustad med en särskild elmiljötransformator. ,2001,-100
7539001,,Norvag Byggsystem ; Norvag Byggsystem ; 6541002,Arbets- eller bostadsmodul för elöverkänsliga. Modulen är utrustad med en särskild elmiljötransformator. ,2001,-101
7540001,WoodEye,Innovativ Vision AB ; Innovativ Vision ; 6542002,"Scanner för trävaror. När trävarorna passerar genom denna granskas de från flera håll samtidigt och av flera sensorer, specialiserade på att se olika egenskaper hos trämaterialiet. Datorer analyserar resultatet och beräknar den optimala användningen av varje trästycke. ",1987,20
7541001,Pro Scan,Benima ; Benima ; 6543002,Mätram som arbetar med linjelaser istället för punktlaser. Mätramen mäter 700 punkter per profil. I mättekniken uttnyttjas trakeideffekten. ,2003,20
7542001,Wellboard,Wellboard AB ; Wellboard ; 6544002,Byggskiva. Helt pappersbaserad sandwichkonstruktion med kärna av wellpapp. Pappskikten förseglas med väv och som linfog används ett plastmaterial.,2003,45
7543001,Woodstud,Södra Building Systems ; Södra Building Systems ; 6545002,Patenterad halvmassiv träregel. Regeln är uppbyggd av en mittbit och två flänsar. ,2003,45
7544001,PP 300,Sweden Power Chippers ; Sweden Power Chippers ; 6546002,Pelletspress med hög kapacitet. ,2001,20101
7545001,Ecoprotect,Lignova AB ; Lignova ; 6547002,"Giftfritt medel som ökar träets beständighet ovan jord. Produkten grundas på tallolja. Finessen är att talloljan inte kladdar, vilket den gör i sitt rena tillstånd. ",2004,20
7546001,,Orsa Lamellträ ; Orsa Lamellträ ; 6548002,Skjutport av limfog. ,2004,45
7547001,TDS-torken,Timber Drying Specialists ; Timber Drying Specialists ; 6549002,"Timmertork. Istället för en konventionell värmekälla används en speciell typ av lysrör. Ordet lysrör är lite vilseledande för det är inte frågan om gasfyllda glastuber utan om tunna glasrör genom vilka det går en värmspiral. Glaset är behandlat så att det endast släpper igenom strålning med viss våglägd. Till skillnad från mikrovågor relfekteras strålningen på ett sätt som gör att den värmer vatten även i de bitar som ligger mitt i ett virkespaket. Förenklat uttryckt kan man säga att strålningen studsar både på och i träbitarna som värms upp inifrån och ut, ungefär som med mikrovågsteknik. ",2004,20
7548001,,Åtvidabergs Hus & Takvåningar ; Åtvidabergs Hus & Takvåningar ; 6550002,"Modulsystem för trähus av ramverk. Systemet klarar ljudkraven för flerbostadshus, brandkraven för byggnader över tre vångar, vindlaster och övrig statistik i upp till sex våningar.",2004,45
7549001,Caliwood,Idéträ ; Idéträ ; 6551002,Infärgat trä. Metoden för att färga träet är patenterad i hela världen. Träet pressas i en quintus-press. ,2004,45
7550001,Trojka,Cernice Sweden AB ; Cernice Sweden AB ; 6552002,"Formstabilt golv. Efter torkning och hyvling klyvs brädorna vid halva tjockleken. De kluvna halvorna limmas sedan med en märgsida uppåt och en märgsida nedåt. Ämnet färdighyvlas sedan med not och spont på långsidorna. Ill sist längdkapas golvbrädan och åndspontas, ",2004,45
7551001,,Minipell AB ; Minipell ; 6553002,"Småskalig, mobil pelletspress. Pressen är marknadens minsta och billigaste. Tekniken är patenterad och bygger på dubbelkomprimering med hydrauliska cylindrar. Vanligtvis arbetar pelletspressar med kontinuerlig pressning genom en matris, vilket kräver mycket kraft och större maskiner. ",2004,20101
7552001,Radio-Frekvens-Analysator (RFA),ABB Virkestorkar ; ABB Virkestorkar ; 6554002,Fuktkvotsmätare för virkestorkar som arbetar med radiovågor under torkprocessen vilket ger nya möjligheter att förbättra styrningen.   Enkelt utryckt går det ut på att man skickar ut ett spektrum av radiovågor i torken.   Våglängderna ligger mellan 15 och 50 megahertz och effekten är tämligen blygsam. En mottagare tar emot och registrerar signalens styrka. I skillnaden mellan utsänd och mottagen signaleffekt finns information som kan ta om hur mycket vatten det finns kvar i torken. Vet man satsens volym går det att få torksatsens medelfuktkvot.,2004,
7553001,,Lecab ; Lecab ; 6555002,"Hyvelinmatare med hög kapacitet. Kapaciteten och den måttfulla storleken beror delvis på en modern PLC-styrning och kraftfulla komponenter. Men det som främst särskiljer den nya inmataren är de övre inmatningshjulen som är koniska.   Med koniciteten ökas accelerationen på ett avgörande sätt då virket pressas in mellan inmatningshjulen. Eftersom hjulperiferins hastighet är så mycket större längst in där hjulets vidd är störst, fås en steglös uppväxling som påbörjas redan innan biten skjuter iväg.",2005,
7555001,,Martinssons ; Martinsons ; 6557002,Patenterad lösning för stegdämpning i trähus. Innovationen består av en extremt kraftig gummilist som tar upp vibrationer. ,2005,20301
7556001,Emsizemaskin,Emsize ; Emsize ; 6558002,Maskin för kartongtillverkning on-demand. Maskinen för kartongtillverkning on-demand kan ge en avsevärt förbättrad paketering hos företag med behov av emballage i varierande format. Det maskinen gör är i princip att den skär och falsar wellpapp som sedan enkelt viks till emballage. Det är möjligt att enstycksproducera alla format. ,2000,-100
7557001,Edge-QI (Quality inspector),Optonova ; Optonova ; 10065002,Kantavsyningssystem. ,2005,20
7558001,Hole QI,Optonova ; Optonova ; 10065002,"Visionssystem där en kamera mäter på en laserlinje. Kameran och lasern sveper över arbetsbordet och ur bilden tolkar systemets mjukvara hålens dimension, position och djup. Kan beskrivas som en tresidig mätning.",2005,20
7559001,Hydromat 6000,Waco AB ; Waco ; 6561002,Hyvel som klarar hastigheter på upp till 600 meter per minut. ,2006,20
7560001,BKB (Bearbetad Kapad Balk),Moelven Töreboda ; Moelven Töreboda ; 6562002,"Färdigbearbetad limträbalk. Tanken med balken är att den ska spara tids-, maskins- och arbetskostnader för kunden. Balken måttbeställs och är vid leverans färdig att sätta upp. ",2005,45
7561001,Airwood,Torsby Lamell AB ; Torsby Lamell ; 6563002,Byggskiva. Sandwichkonstruktion som består av två plywoodskikt med ett antal pappringar i mellan. Att hela skivan är baserad enbart på träråvara i kombination med dess låga vikt gör den miljövänlig.,2005,36
7561001,Airwood,Torsby Lamell AB ; Torsby Lamell ; 6563002,Byggskiva. Sandwichkonstruktion som består av två plywoodskikt med ett antal pappringar i mellan. Att hela skivan är baserad enbart på träråvara i kombination med dess låga vikt gör den miljövänlig.,2005,45
7562001,,Byggmatek ; Byggmatek ; 6564002,"Luftspaltskiva. Skivans användningsområde är som mellanlägg mellan isolering och yttertak. Den gör läkt och skiva överflödiga då båda funktionerna förenats i produkten. Skivan är styv, tål fukt och andas.",2005,45
7563001,Speedset,BBM Verktyg ; BBM Verktyg ; 10062002,"Tvådelad fräs. Fräsen har en alldeles speciell lösning för inställning direkt i hyveln utan nycklar och mätdon. Delarna vrids mot varandra tills rätt mått har uppnåtts. En graderad skala visar med stor noggrannhet tiondelar, så det behövs ingen mätklocka för att måttet ska bli rätt. ",2006,20
7563001,Speedset,BBM Verktyg ; BBM Verktyg ; 10062002,"Tvådelad fräs. Fräsen har en alldeles speciell lösning för inställning direkt i hyveln utan nycklar och mätdon. Delarna vrids mot varandra tills rätt mått har uppnåtts. En graderad skala visar med stor noggrannhet tiondelar, så det behövs ingen mätklocka för att måttet ska bli rätt. ",2006,36
7564001,CNC5000,Moretens ; Moretens ; 6566002,Treaxlig CNC-överfräs. Fräsen konkurrerar främst med priset. ,2006,36
7565001,,Elitfönster ; Elitfönster ; 6567002,"Träfönster som med marginal klarar 45 minuters brandmotstånd och värmestrålning. Det är som första svenska fönster brandklassar EI45 och E45. Fönstret är i grunden ett vanligt standardfönster som brandglasats med en patenterad metod.   Tidigare var man tvugna att förstärka träfönstren med stål- och plåtprofiler för att uppnå samma brandklass, men det behövs alltså inte nu. Förenklat går metoden ut på att lister av ett speciellt material läggs in mellan glas och karm, samt mellan karm och båge om det är öppningsbart. Listen expanderar vid upphettning ända upp till 25 gånger den ursprunglga volymen. På så sätt fyller det ut och täpper igen de ställen där trämaterialet brunnit bort, och hindrar elden att tränga igenom fönstret.",2006,
7566001,,Biopress ; Biopress ; 6568002,"Pelletspress för både små- och storskalig produktion. Den liggande konstruktionen gör att tyngdlagen utnyttjas då råvaran faller ner i matrisen och blir helt jämt fördelad. Konstruktionen tar upp krafterna på ett sätt som gör att den blir mycket stabil. Livslängden på matrisen är den dubbla jämfört med andra, detta pga att matrisen har dubbla rader med hål, de är förskjutna och när matrisen blir sliten vänder man bara på den och använder de två andra hålraderna. ",2006,20101
7567001,,Kvarnstrands verktyg ; Kvarnstrands verktyg ; 6569002,Klyvfräs med mycket hög hastighet. Såväl klinga som fräs är tandformade. Att de klarar de höga farterna förklaras med en unik konkav backningskurva på släppningsytan och en förstärkt eggvinkel som optimerar värmeavgången. ,2006,20
7567001,,Kvarnstrands verktyg ; Kvarnstrands verktyg ; 6569002,Klyvfräs med mycket hög hastighet. Såväl klinga som fräs är tandformade. Att de klarar de höga farterna förklaras med en unik konkav backningskurva på släppningsytan och en förstärkt eggvinkel som optimerar värmeavgången. ,2006,36
7569001,,Newbeam Sweden AB ; Newbeam Sweden ; 6571002,"Balk av asp som är starkare, styvare, lättare och billigare än motsvarande balkar i trä eller stål. Balken är patenterad och bygger på en ny produktionsmetod.",2007,45
7571001,,Saw Service ; Saw Service ; 10066002,Teknik för tandbottenstukning som går ut på att ett litet bockat bleck limmas fast i tandbotten. Blecket ger den förtjockning som krävs för god spåntransport.,2007,
7574001,,Anab ; AutoNavigator ; 5233002,Slipautomat avsed för sågkedjor som slipar alla tänder exakt likadant och skipar både skärtand och ryttare i samma cykel. Detta är en helt ny metodik. Fixeringen av länken ger en precision som ökar ståndtiden avevärt.,2006,02
7575001,,Setra ; Setra ; 6577002,Massigolv i furu med klickfunktion. Golvet passar för renoveringer då det är tunt och har ett smidigt format.,2007,-101
7576001,,Wellboard Scandinavia AB ; Wellboard Scandinavia ; 6578002,"Lättviktsskiva, tillverkad av papper och kartong som gjorts brandsäker med ett obrännbart papper i ytskiktet.",2007,22
