sinno_id,name,description,info,year,use_sector,bioeconomy_vision,innovation_type,article_checked,notes,
7950001,,"Metod för torkning av fasta, fuktiga bränslen. Massatorken skiljer sig från konventionella torkar genom att systemet är slutet. Inne i rörsystemet, som består av vertikala ledare förenade med 180 graders krökar, rusar överhettad nga fram i en hastighet av 30 meter per sekund. Överskottsångan som bildas inne i systemet under torkningsprocessen tappas av och kan användas till exempelvis fjärruppvärmning. Mottryckstorken har utsikt att göra torven lönsam att använda som bränsle i Sverige",,1980,21,2,"103,203,110",1,,
7957001,,Metod för att sortera molekyler efter deras biologiska egenskaper. ,,1980,24,1,602,1,not forest,
7962001,Macs,"Metod för att säkrare mäta bultförbands klämkraft. Den säkrare åtdragningstekniken kan göra bultförbanden lättare, vilket påverkar hela bilkonstruktionen. En lättare bil är en bensinsnålare bil, något hela bilindustrin eftersträvar. Åtdragningssystemet är mikrodatorbaserat. ",,1979,34,9,"501,103,203,601",1,not forest,
7968001,,"Fyllnadsmaterial bestående av små plastkulor som växer när de värms. Kulorna kallas mikrosfärer och kan blandas i papper, betong, polyester och sprängämnen. Kulorna är framställda av en polyvinylidenakrylnitrid sampolymer och har en gasdroppe i mitten. Det är isobutengas som inkapslats vid övertryck. ",,1980,211,2,103,1,,
7972001,CPC Computerized Part Changer,Computerized Part Changer. Maskin som växlar arbetsstycken i företagets svarvar. Växlaren styrs med samma styrsystem som svarven. Den är tänkt att kunna användas även för produktion i korta serier. ,,1980,361,9,"601,104",1,not forest,
7986001,,"Odlignspapper baserat på torvfibrer. Torvfibrerna ger pappret egenskaper som gör det lämpligt för odlingsändamål. Det är t ex lätt att plöja eller harva ned efter odlingssäsongens slut. Pappret är i första hand avsett för odling av grönsaker i torra, sterila områden (t.ex. öknen). ",,1980,11,2;3,206,1,,
7991001,,Metod för att avhartsa sulfitmassa. Metoden för lagring av flis onödig; istället försvinner hartset när sulfitmassan bearbetas mekaniskt tillsammans med kemikalier. ,,1980,211,,"103,204,110",1,,
7998001,,Tryckluftsdriven handslip som inte behöver någon oljedimma i tilluften. Den nya slipmaskinen avger därmed inte heller någon oljedimma. ,,1980,361,9,"101,103,501,213",1,,
8002001,,Flamskyddat isoleringsmaterial av returpapper som sprutas på plats. ,,1980,453,2,"207,103,203",1,,
8023001,Premid,"System för identifiering av mikrovågor. Systemet bygger på två huvudkomponenter; ett eskortminne  som på avstånd kan programmeras och omprogrammeras, samt en kommunikator, som läser och programmerar ID-plattan och rapporterar till en dator. Systemet har olika tillämpningar som alla går ut på att spåra och hålla koll på enheter som rör sig i flöden; på fabriker, i traffiken, i skogen etc. ",,1981,341,9,602,1,,
8029001,Pumpdoctor,"Datoriserad utrustning som registrerar flöden, tryck och effektbehov, bearbetar och largrar erhållna värden samt presenterar på en skrivare olika förslag till åtgärder. Metoden har tagits fram i samarbete mellan ett flertal enheter inom Ahlström-koncernen i Finland och Sverige.  Utrustningen ställer en diagnos och föreslår lämplig åtgärd, t ex byte av pump. Det kan handla om enorma energibesparingar. ",,1981,211,9,"601,602,203",1,,
8065001,Hälleforskalkaren,Automat för automatisk och kontinuerlig kalkning av sjöar. Kalkningsautomaten sätts ut vid bäckar. ,,1981,2029,3,"212,207",1,"not forest, wonderful example of bv3",
8082001,Thermovedpannan,"Värmepanna som uppges ha nästan dubbla verkningsgraden och en tiondel av miljöfarliga utsläpp jämfört med en vanlig vedpanna. Istället för att vattenmagasinet direkt omger eldstaden finns där ett skikt av eldfast keramik. Keramikens värmeisolerande förmåga för att förbränningstemperaturen kommer upp till 1300 C. Hög temperatur ger mer fullständig förbränning, energiinnehållet i veden utnyttjas bättre. ",,1979,-101,2,"113,211,203",1,,
8086001,Ebenol,Träpulver för förbränning och i förlängningen energigenerering. Produktion påbörjad efter inspiration av oljekrisen. ,,1981,-100,2,"113,501,207",1,,
8095001,,Träbricketter gjorda av träavfall. ,,1982,-101,2,"113,207",1,,
8135001,,Golfklubba med huvud av elastisk plast. Klubbhuvudet är tillverkat av två speciella kompositplaster. Tillverkningsmetoden är patenterad och  hemlig (?). I klubbans inre finns en resonanskammare. Resonanskammarens utformning har stor betydelse. En brygga tvärs över kammaren har en spalt nära slagytans baksida. Uppfinnaren påstår att spalten slår ihop på grund av slagytans inbuktning i slaget. Och ger bollen en extra kick på det här sättet. ,,1982,-101,9,999,1,"not forest, replaces forest resource as input material",
8140001,,Plastpapper som sväller och bildar relief som går att avläsa av synskadade. Pappret kan stoppas i vanlig kopieringsmaskin och efterbehandlas sedan för att få en enmillimeters relief. ,,1983,-101,2,999,1,social innovation for blind people,
8141001,,"Vattenpump avsedd för u-landsmarknaden. Pumpens vitala del är en gummislang, inte en kolv som vanliga handpumpar är försedda med. Själva pumpelementet består av en gummislang, armerad med en vajer. Vajern är ingjuten som en spiral i slangväggen. I varje ände på slangen finns en kulventil och kulorna är pumpens enda rörliga delar. När pumphandtaget trycks ner sträcker dragstången slangen vilket ger en pumpeffekt. Vatten trycks upp genom dragstången som samtidigt är utfordringsrör. ",,1977,-101,9,999,1,not forest,
8144001,X-stängslet,Grovmaskigt viltstängsel uppsatt på trästolpar. Stängslet slutar ca en halvmeter över marken. ,,1983,45230,3,"103,501",1,bv3 because it aims to protect elks / humans,
8146001,Mobitex,Kommunikationssystem för bilar. Meddelanden till bilens chaufför skrics ut på ett teckenfönster eller pappersskrivare. Chauffören kan i sin tur sända skriftliga meddelanden från bilen med hjälp av ett tangentbord. I bilen krävs en radiosändare och mottagare. Till den är en liten dator kopplad. Signalerna ska täcka hela Sverige. Världens första landstäckande radionät som är utvecklat speciellt för datakommunikation. Nätet kan användas för överföring av både data och tal.,,1987,60,9,601,1,not forest,
8179001,,"Trålbord. Trålborden fungerar som vingar i vattnet och håller trålen öppen åt sidorna. Ett trålbord är fäst på vardera sidan om trålens öppning.Tidigare har trålfiskarna använt en fyrkantig, platt träkonstruktion med ett par kvadratmeters yta. Trålborden ger bränslebesparingar på uppåt 20 procent. ",,1983,5011,9,203,1,not forest,
8181001,Nordknekten,Dubbelverkande limknäckt; spänner både in- och utvändigt. Förutom att hålla samman trädetaljer vid limning kan man även använda den som hyvelbeslag. ,,1983,361,2,999,1,,
8186001,,"Instrument för att kontrollera kvaliteten på papper. Metoden går ut på att mäta hur ruggade fibrerna i pappret är. Ju mer ruggade de är desto lättare fäster de i varandra och ökar kvaliteten på pappret. Tidigare har manuell mätning skett var fjärde timme, med det nya instrumentet går det att mäta var tionde minut. ",,1983,2112,2,"203,103",1,,
8197001,Flo-bin materialhanteringssystem,Miljövänligt materialhanteringssystem. Logistikuppfinning. Uppfinningen består både av en slags behållare och av ett transportmönster. Innovetionen får gå som en serviceinnovation.,,1983,21,9,"204,207",1,,
8207001,,Silo för flygaska. Flygaska är en biprodukt från kolkraftverk som i allt större utsträckning börjar användas som fyllnadsmedel i cement. Silos som tidigare använts för att lagra flygaska har inte varit speciellt ändamålsenliga. Tidigare har man enbart använt mekanik i kontruktionen av silos men den här innovationen består av en kombination av mekanik och pneumatik. ,,1983,26510,9,601,1,,
8218001,,"Hybrid-DNA-tillverkat insulin. Insulin framställs annars ur bukspottskörtlar på svin och nötkreatur; vilket orsakat allergier. Det nya insulinet blir helt identiskt med människoproducerat insulin och ger därför inga biverkningar. Den andra fördelen är att man slipper s k insulinresistens, en antikroppsbildning som kan inträgga när man ger det traditionella djurinsulinet. Det nya insulinet blir dessutom på sikt billigare att producera. ",,1983,85,1,501,1,,
8232001,,Papperstunn plast som lämpar sig för tidningar. ,,1984,22210,9,"207,204",1,"not forest, replaces forest resource as input material",
8258001,,Metod för att formpressa detaljer i spån.,,1984,45,2,999,1,,
8263001,,"Ergonomisk ""pallstol"" för industriarbete. ",,1984,-100,9,501,1,not forest,
8265001,,"System för grundvattenövervakning. Tack vare kanyl och gummiförslutningar kan provet tas och förvaras under nära nog kliniska förhållanden. Probet tas i ett rör som slagits ned permanent i marken till önskat djup. I rörets nedre ända sitter en mätspets av plast med ett keramiskt filter och en gummiförslutning. Grundvattnet tränger upp genom filtret men stoppas av gummit. Vid provtagningen lägger man ett vakuumsatt provrör med gummipropp i en metallcylinder och sätter längst ned på en kanyl med spets både uppåt och nedåt. När cylindern firats ned till botten i röret trycks delarna ihop av tyngden på linan, kanylspetsarna tränger genom gummit uppåt och nedåt och grundvattnet sprutar in i provrörets vakuum. Cylindern dras upp, kanylspetsen går ut och provröret är åter hermetiskt tillslutet. Varje prov tas i en serie tas i samma rör, på samma plats. Det blir reproducerbara och jämförbara prov enligt vetenskapens alla krav.",,1984,74202,9,304,1,not forest,
8272001,,"Lågenergihus. I det genomtänkta energisystemet ingår värmeväxlare, extratjock isolering (28 cm stenull med lättreglar i ytterväggar) och 4-glasfönster med Kappa energiglas. ",,1984,-101,9,203,1,not forest,
8309001,,Ihopfällbar låda i sovjetisk björkplywood ihopsatt med enkla klammerband i tunn plååt. Kärnan i innovationen är låsanordningen. Konkurrentlådan har fastmonterade låstungor som sticker upp som små vimplar över lådkanten och måste passas in i låshålen på lockets klammerband. Sen böjs den ned och lådan är låst. På den nya lådan är hela lockets klammerband perforerade och utböjt en aning så att det lilla lösa låsbläcket kan stickas i lådans breda låsfickor. De utböjda plåtfickroan sitter med jämna mellanrum på lådans kanter. ,,1985,-100,2,999,1,,
8310001,Ergotainer,Wellpappcontainer. Vid packning används enbart botten och sidostycke som stöd för varorna. Det innebär att personalen inte behöver lyfta över en hög kant på lådan. ,,1985,15,2,501,1,,
8311001,Moden 845,"Modem med hackerfilter. Lösenordet är flyttat från databasen ut till modemet, detta gör det mycket svårare för hackare att tränga in i systemet. Modemet har en rad andra egenskaper såsom automatisk hastighetsanpassning, hastighetskonvertering, linjeövervakning, tonsignalering och EEPROM-minne. ",,1985,-101,9,999,1,not forest,
8358001,Prenox,Utsläppsfri blekmetod för pappersmassa. Metoden innebär att massan förbehandlas med syre och kväveoxider innan den går vidare till slutblekning. På så sätt minskas kloranvändningen och de giftiga utsläppen. ,,1987,2112,2,"212,211",1,,
8359001,,"Gummisnodd som strängarna på tennisracket dras igenom, snodden minskar vibrationer i racket och därmed skaderisken. ",,1987,-101,9,"501,162",1,not forest,
8381001,,Metod med vilken kemikalielösning pumpas in i husgrunder som står på träkonstruktioner. Metoden förhindrar rötangrepp. ,,1983,45250,9,162,1,,
8385001,,Vattenuppvärmda läktarsäten. ,,1986,45212,9,999,1,not forest,
8394001,,"Natrium-svavel-batteri. Energitätheten i batteriet är fyra gånger så hög som i de bästa blybatterierna. Batteriet ger lägre driftskostnader än med bensindrift. Elektroniskt styrt drivsystem för elbilar. I kombination med ett nytt högenergibatteri av typ natriumsvavel uppnås en körsträcka av ca 170 km vid en medelfart av ca 50 km/h. Utvecklingen av eldrivna fordon för landsvägstraffik har aktualiserats på grund av stigande priser på drivmedel och ökande krav på bättre miljö. Konstruktionsarbetet har koncentrerats på batterier med små dimensioner och låg vikt men hög energitäthet och lång livslängd. ABB:s drivssytem för elbilar består av fyra enheter; drivmotor, växellåda och manöverdon samt styr- och övervakningselektronik för batteri och drivsystem. Den mest intressanta nykonstruktionen är givetvis batteriet. Det är av natrium-svavel-typ och har, jämfört med ett blybatteri, fyra gånger högre energiinnehåll per viktenhet. ",,1988,34100,9,"103,113,309",1,not forest,
8404001,Stridsfordon 90,Arméns nya lätta stridsfordon. Utrustad med Bofors snabbskjutande 40 millimeters kanon. Chassit är uppbyggt av standardkomponenter för att hålla kostnaderna nere. Chassit är byggt av Hägglunds,,1994,21,9,999,1,not forest,
